XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
9_10,XY,171,245.1549977186454,1.683505997343077,-999.0,-999.0
9_10,XY,1631,245.5522062021265,1.8625117270197056,-999.0,-999.0
9_10,XY,1711,248.84403329636697,1.972854969197048,-999.0,-999.0
9_10,XY,1831,247.1553755553861,1.8935459501942202,-999.0,-999.0
9_10,XY,851,245.17702433060842,1.7994649671687581,-999.0,-999.0
9_10,XY,971,-41980.414211113166,-2248236.0982514652,-999.0,-999.0
9_10,XY,sum,8.225414710127355,0.013176537540778346,-999.0,-999.0
9_10,XY,1,251.3773918203101,2.062441675390186,-999.0,-999.0
9_10,XY,811,248.05951077586784,1.7474283065334881,-999.0,-999.0
9_10,XY,931,248.4069966259163,1.6619448510118542,-999.0,-999.0
9_10,XY,1671,247.13943097506686,1.9649414533582654,-999.0,-999.0
9_10,XY,1751,247.35139570410715,1.9407800161738944,-999.0,-999.0
9_10,XY,891,247.31254008134496,2.0869758795747915,-999.0,-999.0
9_10,XY,771,248.10639167160411,2.874309871044411,-999.0,-999.0
9_10,XY,1791,244.5280002058667,1.6757611736756806,-999.0,-999.0
9_10,XY,91,246.98329282124678,2.0592299607789837,-999.0,-999.0
9_10,XY,2331,246.58236954386206,1.5765445164392038,-999.0,-999.0
9_10,XY,2211,244.4410104007003,1.6846869882870674,-999.0,-999.0
9_10,XY,51,247.47033561939082,1.891298897660903,-999.0,-999.0
9_10,XY,1011,252.20078421010413,2.566170261382282,-999.0,-999.0
9_10,XY,2411,244.41853455705353,2.2445963224173626,-999.0,-999.0
9_10,XY,2674,254.4686106635997,1.9142923190175885,-999.0,-999.0
9_10,XY,2371,246.73944777884748,1.5986436801139743,-999.0,-999.0
9_10,XY,2251,245.49090875373315,2.010141821050056,-999.0,-999.0
9_10,XY,291,247.12882918278112,1.5153086556373343,-999.0,-999.0
