XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
7_8,XY,251,485.8279846373318,2.0515321267145232,-999.0,-999.0
7_8,XY,171,492.6615379315853,3.192929502624537,-999.0,-999.0
7_8,XY,1631,491.1713257630629,2.71110291974627,-999.0,-999.0
7_8,XY,1711,487.3335776022056,3.9702792151023734,-999.0,-999.0
7_8,XY,1831,487.2593745332861,2.9260561225351696,-999.0,-999.0
7_8,XY,851,488.9881514552508,2.5568056571249365,-999.0,-999.0
7_8,XY,971,492.54229167260195,2.763735237758636,-999.0,-999.0
7_8,XY,sum,16.207312493354777,0.016923494330577403,-999.0,-999.0
7_8,XY,1,489.6038546857739,1.7081689319624047,-999.0,-999.0
7_8,XY,811,487.62096181111787,2.8512265886105603,-999.0,-999.0
7_8,XY,931,490.5744962776567,2.636668343103462,-999.0,-999.0
7_8,XY,1671,485.71732179971826,3.407698117602841,-999.0,-999.0
7_8,XY,1751,484.22372628605126,3.6168607523955503,-999.0,-999.0
7_8,XY,891,490.2281405183453,2.4996701978437783,-999.0,-999.0
7_8,XY,771,489.7145516052607,1.8390460715082115,-999.0,-999.0
7_8,XY,1791,490.813889083819,2.6065197203701422,-999.0,-999.0
7_8,XY,91,489.04861981882885,4.543464847901266,-999.0,-999.0
7_8,XY,2331,485.8289972372132,3.5272541821208585,-999.0,-999.0
7_8,XY,2211,489.72492459138056,7.635454757269603,-999.0,-999.0
7_8,XY,51,492.20049841550383,2.7137585335012644,-999.0,-999.0
7_8,XY,1011,493.9620572324646,6.14327556630666,-999.0,-999.0
7_8,XY,2411,489.90655999198503,2.9546182197240176,-999.0,-999.0
7_8,XY,2674,488.3862868403728,3.4712133766737656,-999.0,-999.0
7_8,XY,2371,489.64268412225766,1.848991207541835,-999.0,-999.0
7_8,XY,2251,490.68597435671626,3.199390263813457,-999.0,-999.0
7_8,XY,291,490.0614660899266,3.49944327930064,-999.0,-999.0
9_10,XY,211,487.7703779765517,2.600087304959662,-999.0,-999.0
9_10,XY,2291,488.4788519589952,2.943955357591609,-999.0,-999.0
9_10,XY,2451,489.2171216378405,2.883997174994941,-999.0,-999.0
9_10,XY,131,489.2262812293672,2.8707773958150846,-999.0,-999.0
9_10,XY,1871,490.5656192721981,2.681017312008963,-999.0,-999.0
9_10,XY,251,487.21476993488614,2.753256646593285,-999.0,-999.0
9_10,XY,171,489.26568257660415,2.7113497793285304,-999.0,-999.0
9_10,XY,1631,491.5713774916751,2.6493418100731896,-999.0,-999.0
9_10,XY,1711,487.99988558537575,3.1016065421605408,-999.0,-999.0
9_10,XY,1831,487.0816728520833,3.0494304175931615,-999.0,-999.0
9_10,XY,851,486.7663026536281,2.874640493685154,-999.0,-999.0
9_10,XY,971,487.78163890912333,3.196977722869089,-999.0,-999.0
9_10,XY,sum,16.019520564066944,0.01721010013120524,-999.0,-999.0
9_10,XY,1,496.3362141158023,10.20586863123411,-999.0,-999.0
9_10,XY,811,487.96732627993106,2.690120289871007,-999.0,-999.0
9_10,XY,931,491.34532040142307,2.836776855347231,-999.0,-999.0
9_10,XY,1671,486.73600152336553,2.784251681925436,-999.0,-999.0
9_10,XY,1751,485.1590573965798,4.184960625037317,-999.0,-999.0
9_10,XY,891,489.83771428222235,3.106207190907716,-999.0,-999.0
9_10,XY,771,491.5537996603199,3.8194828220261545,-999.0,-999.0
9_10,XY,1791,488.6972632213455,2.6949224347829683,-999.0,-999.0
9_10,XY,91,486.24091073901616,2.7634027243179564,-999.0,-999.0
9_10,XY,2331,487.0838763754945,3.0227685243961626,-999.0,-999.0
9_10,XY,2211,488.09044820237375,2.3973245292073777,-999.0,-999.0
9_10,XY,51,490.952815722998,2.401907354326574,-999.0,-999.0
9_10,XY,1011,489.2052446959363,3.1055411261006545,-999.0,-999.0
9_10,XY,2411,491.577949483238,2.7890359149217874,-999.0,-999.0
9_10,XY,2674,489.156444424513,3.8882969850632128,-999.0,-999.0
9_10,XY,2371,490.96631541929946,2.4748752902571907,-999.0,-999.0
9_10,XY,2251,488.8333887416152,3.0734500352015806,-999.0,-999.0
9_10,XY,291,486.4569688691874,3.1310524928818175,-999.0,-999.0
