Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
5,X,2674,0.11962993983672678,0.0,1.690692379212822,0.22010641410005294,0.3100023579547229,0.0011204243146530346,0.018303295424673405,0.012278703153358272,-0.010980758018289532,0.00032347718633378496,0.11962993983672678,0.0,0.3100023579547229,0.0011204243146530346,0.09295972187768584,0.0003359791627467395,0,20.906792121163218,14
5,X,sum,-4.748970432301021e-06,0.0,0.10140959018504193,0.00036137403173661147,0.34249209282436244,0.00020852127612079512,0.9959373322120634,3.7717752022203446e-05,5.081958980994549e-05,4.080849615457986e-06,-4.748970432301021e-06,0.0,0.34249209282436244,0.00020852127612079512,-4.076992843383648e-06,2.482217161357001e-09,0,3.630103765491077e-08,14
6,Y,51,0.11408882251027402,0.0,2.274381462635254,1.294956118655437,0.2849780782827662,0.000997155983366721,0.002030900049234341,0.003422793954553499,-0.006890233921105857,0.00030247324432593155,0.11408882251027402,0.0,0.2849780782827662,0.000997155983366721,0.08149753733749582,0.0002851649413717419,0,23.53744600971645,14
6,Y,771,0.1145844327421514,0.0,0.10000000026773759,0.6771367149858833,0.2859203476401303,0.0008841928463246829,0.99934478271996,0.00013097738935047287,-0.0068462335750195105,0.00029140734619594635,0.1145844327421514,0.0,0.2859203476401303,0.0008841928463246829,0.08212220778107679,0.00025395838121954593,0,19.39898583877318,14
6,Y,1631,0.11209032219681558,0.0,0.4339203910355247,0.20771964301034995,0.29483253013027505,0.001031703280740509,0.9986786956445397,0.0019139619270375219,-0.0075286174785885,0.00030791348991884545,0.11209032219681558,0.0,0.29483253013027505,0.001031703280740509,0.08283873362119125,0.00028987640275517925,0,27.31784824872917,14
6,Y,2211,0.11284413624551257,0.0,1.5731982759285517,0.29249029910585145,0.2917414654481593,0.0010165548490185528,0.009547378567940079,0.011475777468096054,-0.007038976471847162,0.000297333834200622,0.11284413624551257,0.0,0.2917414654481593,0.0010165548490185528,0.08252149569699847,0.0002875409790314971,0,33.10216704587185,14
6,Y,2674,0.10976996085628538,0.0,2.8192932811101357,1.8677778964125555,0.3109498234815008,0.0011217750097360923,0.0010044236142162655,0.0014149725925481638,-0.007248507435830026,0.00031164489008692796,0.10976996085628538,0.0,0.3109498234815008,0.0011217750097360923,0.0855586174458299,0.00030865918444238126,0,29.240233774464848,14
6,Y,sum,-9.89727278439024e-07,0.0,1.0000000000000004,9.416543018353503,1.1,2.869063643877152,0.99,0.7559345301357088,0.0,1.4142135623730951,-9.89727278439024e-07,0.0,1.1,2.869063643877152,-2.7289662183397315e-06,7.1177979658249465e-06,4,0.0,14
7,X,51,0.12725435262150264,0.0,2.0929167562078694,0.7240040261126832,0.28457387325165995,0.0009608199328996758,0.007406515816806125,0.007658962117458312,0.017955477686712126,0.000318664373671827,0.12725435262150264,0.0,0.28457387325165995,0.0009608199328996758,0.09077319149325112,0.00030648172568711456,0,21.309686641568902,14
7,X,771,0.12641784303994832,0.0,2.3253362527224986,0.7701113435466498,0.28473237090658116,0.0009234781575148121,0.006499330581248963,0.005216667794093771,0.017747208855184538,0.00030796401300706264,0.12641784303994832,0.0,0.28473237090658116,0.0009234781575148121,0.09022671685097045,0.0002926341039863092,0,28.02647207472938,14
7,X,1631,0.1237240565156119,0.0,1.3448694179182865,0.09814280759675797,0.297972208156028,0.0011031242804502017,0.10030498160621854,0.07478457159351001,0.018607061581797476,0.0003227675418090722,0.1237240565156119,0.0,0.297972208156028,0.0011031242804502017,0.09241018596695645,0.00034211217392357974,0,13.784754515696529,14
7,X,2211,0.12466693282339321,0.0,1.5139101389682108,0.12327402321455927,0.29247608603757314,0.0009977916315414004,0.045345328675016006,0.024805988110494392,0.018507788232521884,0.00031272822935694995,0.12466693282339321,0.0,0.29247608603757314,0.0009977916315414004,0.09139692221592904,0.0003118035575871966,0,35.21871541495727,14
7,X,2674,0.12125829548593652,0.0,1.4130075630575538,0.09329948727306081,0.3118024391169646,0.0011597961869432571,0.07213933339917156,0.04118539280209346,0.019592857351259242,0.0003281777555223282,0.12125829548593652,0.0,0.3118024391169646,0.0011597961869432571,0.09477218673747982,0.0003525194386474031,0,19.490812608183802,14
7,X,sum,-1.0620403339447118e-06,0.0,1.0000000000000004,9.449419773614226,1.1,2.869063643877152,0.99,0.7559345301357088,0.0,1.4142135623730951,-1.0620403339447118e-06,0.0,1.1,2.869063643877152,-2.928354362850801e-06,7.637850035312976e-06,4,0.0,14
8,Y,51,0.11435590057157552,0.0,3.6829564343510457,6.741053903126519,0.284463186999303,0.000982080882692582,0.0009160324932812047,0.0016722577033553565,0.00914540239385412,0.00029786505248452825,0.11435590057157552,0.0,0.284463186999303,0.000982080882692582,0.08154072788683282,0.0002815112593767454,0,15.981825978762709,14
8,Y,771,0.11398514205604153,0.0,2.1715478043424326,0.8933910682219689,0.2868906459868315,0.0009471334643407492,0.002008667145430687,0.002735250884508711,0.009648976935712563,0.00028674930809200627,0.11398514205604153,0.0,0.2868906459868315,0.0009471334643407492,0.08196993059861465,0.00027061343904255514,0,38.429549551271954,14
8,Y,1631,0.11244516362890836,0.0,9.999992347071863,9.415312212127208,0.29776304598820297,0.0010102819855654366,0.0005560850758428715,0.0001251549335750668,0.008986792747448494,0.00030087448235736414,0.11244516362890836,0.0,0.29776304598820297,0.0010102819855654366,0.08392696405879722,0.0002847562887140803,0,22.274379718831813,14
8,Y,2211,0.1127990122142687,0.0,1.8277303295279905,0.6738627529201462,0.29388397066707056,0.0010070208778245326,0.0031591625941697066,0.0054389135195312965,0.009435476951473695,0.00029007499105871597,0.1127990122142687,0.0,0.29388397066707056,0.0010070208778245326,0.0830942801136443,0.0002847303128248352,0,18.880854214393338,14
8,Y,2674,0.10949474339134992,0.0,0.68851156804418,0.07988032548876922,0.30964046058528893,0.0011681799686317496,0.9813877601636649,0.017575399424716698,0.009776795113023894,0.00030702850217398343,0.10949474339134992,0.0,0.30964046058528893,0.0011681799686317496,0.08498473197989934,0.0003206217344813404,0,38.58328484513407,14
8,Y,sum,-9.835042868929452e-07,0.0,1.0000000000000004,5.2509072170288285,1.1,2.869063643877152,0.99,0.7559345301357088,0.0,1.4142135623730951,-9.835042868929452e-07,0.0,1.1,2.869063643877152,-2.711807619121321e-06,7.073044226554583e-06,4,0.0,14
9,X,51,0.12617049501113628,0.0,0.7782736026608256,0.011954535207542472,0.289533237044112,0.0010094783354967773,0.7785614983289508,0.06538408841479626,-0.019802058524373597,0.0003148804833573514,0.12617049501113628,0.0,0.289533237044112,0.0010094783354967773,0.09156851413009841,0.00031926017258558013,0,24.824016286178974,20
9,X,771,0.12605113100012924,0.0,0.7661928917704897,0.014313311697523867,0.2896850227280843,0.0009649045270652135,0.8328261834433602,0.04853654727939516,-0.019382635806369234,0.00030468606351543676,0.12605113100012924,0.0,0.2896850227280843,0.0009649045270652135,0.09152984414670236,0.00030487444655233933,0,37.14370117026889,20
9,X,1631,0.12414524629366647,0.0,0.7853072531200921,0.013433358515188787,0.2986469358095212,0.0010720088157104846,0.789340960628375,0.06829483195529107,-0.019471576455586795,0.00032040890168635855,0.12414524629366647,0.0,0.2986469358095212,0.0010720088157104846,0.09293474074398622,0.000333594118731773,0,41.99399829717215,20
9,X,2211,0.12494386730655889,0.0,0.7529202130110905,0.011672264440417912,0.29423734022059156,0.0010106761970661293,0.8215435471661525,0.04239157073071648,-0.019862188829570127,0.0003103212836395046,0.12494386730655889,0.0,0.29423734022059156,0.0010106761970661293,0.09215155424530026,0.0003165314855298414,0,37.35538926774256,20
9,X,2674,0.12147871121686132,0.0,0.7233690599547159,0.018811325801537604,0.31373926886464176,0.0011403462250003105,0.9040613411343563,0.028170093738479896,-0.021452144927913603,0.0003254847018315819,0.12147871121686132,0.0,0.31373926886464176,0.0011403462250003105,0.09553422615784535,0.00034723767461964196,0,34.45550201994161,20
9,X,sum,-1.5254307331864972e-05,0.0,1.0046156655612157,1.4232455514761852e-07,0.22359633155799263,9.979117821026694e-08,0.26914494845182263,2.211275322446331e-08,-1.3138869954720395e-05,3.810594378347792e-08,-1.5254307331864972e-05,0.0,0.22359633155799263,9.979117821026694e-08,-8.54962566622695e-06,3.8157031134844146e-12,0,1.4670100743905164e-14,20
